run_id,experiment_id,variant,variant_id,solution,module,status,source_type,recorded_utc,top_model,xml_path,csynth_exists,csim_log,csim_exists,target_clock_ns,estimated_clock_ns,latency_best_cycles,latency_avg_cycles,latency_worst_cycles,interval_min_cycles,interval_max_cycles,bram_18k,dsp,ff,lut,uram,bram_18k_available,dsp_available,ff_available,lut_available,uram_available,bram_18k_pct,dsp_pct,ff_pct,lut_pct,uram_pct,latency_worst_ms_at_target,deterministic_latency
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_761_1,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_761_1,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_761_1_csynth.xml,True,,False,5.0,3.65,16,16,16,16,16,0,0,1816,416,0,624,1728,460800,230400,96,0.0,0.0,0.3940972222222222,0.18055555555555555,0.0,8e-05,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_771_3,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_771_3,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_771_3_csynth.xml,True,,False,5.0,3.169,194,194,194,194,194,0,0,47,200,0,624,1728,460800,230400,96,0.0,0.0,0.010199652777777778,0.08680555555555555,0.0,0.00097,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_779_4,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_779_4,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_779_4_csynth.xml,True,,False,5.0,3.58,196,196,196,196,196,0,2,91,258,0,624,1728,460800,230400,96,0.0,0.11574074074074074,0.019748263888888888,0.11197916666666667,0.0,0.00098,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_788_5,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_788_5,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_788_5_csynth.xml,True,,False,5.0,3.58,197,197,197,197,197,0,4,265,924,0,624,1728,460800,230400,96,0.0,0.23148148148148148,0.05750868055555555,0.4010416666666667,0.0,0.000985,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_csynth.xml,True,,False,5.0,3.65,117619,117619,117619,117619,117619,0,15,2750,3160,0,624,1728,460800,230400,96,0.0,0.8680555555555556,0.5967881944444444,1.3715277777777777,0.0,0.588095,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1206_1,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1206_1,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1206_1_csynth.xml,True,,False,5.0,1.869,194,194,194,194,194,0,0,10,57,0,624,1728,460800,230400,96,0.0,0.0,0.002170138888888889,0.024739583333333332,0.0,0.00097,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1212_2_VITIS_LOOP_1214_3,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1212_2_VITIS_LOOP_1214_3,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1212_2_VITIS_LOOP_1214_3_csynth.xml,True,,False,5.0,3.691,75267,75267,75267,75267,75267,0,0,236,906,0,624,1728,460800,230400,96,0.0,0.0,0.051215277777777776,0.3932291666666667,0.0,0.376335,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1229_6,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1229_6,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_head_Pipeline_VITIS_LOOP_1229_6_csynth.xml,True,,False,5.0,3.65,24,24,24,24,24,0,32,2431,2487,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.5275607638888888,1.0794270833333333,0.0,0.00012,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_head,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_head,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_head_csynth.xml,True,,False,5.0,3.691,75633,75633,75633,75633,75633,0,32,2996,5584,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.6501736111111112,2.423611111111111,0.0,0.378165,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_unit_0_Pipeline_VITIS_LOOP_1124_4,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_unit_0_Pipeline_VITIS_LOOP_1124_4,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_unit_0_Pipeline_VITIS_LOOP_1124_4_csynth.xml,True,,False,5.0,3.65,204,204,204,204,204,0,32,2783,2941,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.6039496527777778,1.2764756944444444,0.0,0.00102,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_unit_0_Pipeline_VITIS_LOOP_1151_7_VITIS_LOOP_1159_9,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_unit_0_Pipeline_VITIS_LOOP_1151_7_VITIS_LOOP_1159_9,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_unit_0_Pipeline_VITIS_LOOP_1151_7_VITIS_LOOP_1159_9_csynth.xml,True,,False,5.0,3.65,9230,9230,9230,9230,9230,0,32,4180,5476,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.9071180555555556,2.376736111111111,0.0,0.04615,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_unit_0_s,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_unit_0_s,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_unit_0_s_csynth.xml,True,,False,5.0,3.65,3968826,3968826,3968826,3968826,3968826,0,79,10140,16998,0,624,1728,460800,230400,96,0.0,4.5717592592592595,2.2005208333333335,7.377604166666667,0.0,19.84413,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_unit_1_Pipeline_VITIS_LOOP_1124_4,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_unit_1_Pipeline_VITIS_LOOP_1124_4,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_unit_1_Pipeline_VITIS_LOOP_1124_4_csynth.xml,True,,False,5.0,3.65,204,204,204,204,204,0,32,2783,2941,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.6039496527777778,1.2764756944444444,0.0,0.00102,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_unit_1_Pipeline_VITIS_LOOP_1151_7_VITIS_LOOP_1159_9,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_unit_1_Pipeline_VITIS_LOOP_1151_7_VITIS_LOOP_1159_9,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_unit_1_Pipeline_VITIS_LOOP_1151_7_VITIS_LOOP_1159_9_csynth.xml,True,,False,5.0,3.65,9230,9230,9230,9230,9230,0,32,4180,5476,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.9071180555555556,2.376736111111111,0.0,0.04615,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_mlp_unit_1_s,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_mlp_unit_1_s,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_mlp_unit_1_s_csynth.xml,True,,False,5.0,3.65,3968826,3968826,3968826,3968826,3968826,0,79,10140,16998,0,624,1728,460800,230400,96,0.0,4.5717592592592595,2.2005208333333335,7.377604166666667,0.0,19.84413,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_output_projection_Pipeline_VITIS_LOOP_1059_4,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_output_projection_Pipeline_VITIS_LOOP_1059_4,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_output_projection_Pipeline_VITIS_LOOP_1059_4_csynth.xml,True,,False,5.0,3.697,204,204,204,204,204,0,32,1502,6155,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.3259548611111111,2.6714409722222223,0.0,0.00102,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_output_projection,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_output_projection,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_output_projection_csynth.xml,True,,False,5.0,3.697,489609,489609,489609,489609,489609,0,32,1883,8070,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.4086371527777778,3.5026041666666665,0.0,2.448045,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_831_1,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_831_1,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_831_1_csynth.xml,True,,False,5.0,3.65,579,579,579,579,579,0,0,291,83,0,624,1728,460800,230400,96,0.0,0.0,0.06315104166666667,0.03602430555555555,0.0,0.002895,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_836_2,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_836_2,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_836_2_csynth.xml,True,,False,5.0,3.65,579,579,579,579,579,0,0,291,83,0,624,1728,460800,230400,96,0.0,0.0,0.06315104166666667,0.03602430555555555,0.0,0.002895,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_841_3,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_841_3,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_841_3_csynth.xml,True,,False,5.0,3.65,579,579,579,579,579,0,0,291,83,0,624,1728,460800,230400,96,0.0,0.0,0.06315104166666667,0.03602430555555555,0.0,0.002895,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_847_4_VITIS_LOOP_849_5_VITIS_LOOP_863_s,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_847_4_VITIS_LOOP_849_5_VITIS_LOOP_863_s,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_project_qkv_Pipeline_VITIS_LOOP_847_4_VITIS_LOOP_849_5_VITIS_LOOP_863_s_csynth.xml,True,,False,5.0,3.49,451590,451590,451590,451590,451590,0,96,4828,12343,0,624,1728,460800,230400,96,0.0,5.555555555555555,1.0477430555555556,5.357204861111111,0.0,2.25795,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_e2e_project_qkv,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_project_qkv,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_project_qkv_csynth.xml,True,,False,5.0,3.65,453359,453359,453359,453359,453359,48,96,5915,13420,0,624,1728,460800,230400,96,7.6923076923076925,5.555555555555555,1.2836371527777777,5.824652777777778,0.0,2.266795,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_hls,hgtxr_e2e_hls,solution_e2e_q4w8a,hgtxr_global_buffer_load,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_global_buffer_load,generated/hgtxr_e2e_hls/solution_e2e_q4w8a/syn/report/hgtxr_global_buffer_load_csynth.xml,True,,False,5.0,3.28,49154,49154,49154,49154,49154,0,0,53,264,0,624,1728,460800,230400,96,0.0,0.0,0.011501736111111112,0.11458333333333333,0.0,0.24577,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_conv_patch_embedding_Pipeline_VITIS_LOOP_626_1_VITIS_LOOP_628_2,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_conv_patch_embedding_Pipeline_VITIS_LOOP_626_1_VITIS_LOOP_628_2,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_conv_patch_embedding_Pipeline_VITIS_LOOP_626_1_VITIS_LOOP_628_2_csynth.xml,True,,False,5.0,3.235,49154,49154,49154,49154,49154,0,0,36,190,0,624,1728,460800,230400,96,0.0,0.0,0.0078125,0.08246527777777778,0.0,0.24577,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_conv_patch_embedding_Pipeline_VITIS_LOOP_644_6_VITIS_LOOP_646_7,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_conv_patch_embedding_Pipeline_VITIS_LOOP_644_6_VITIS_LOOP_646_7,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_conv_patch_embedding_Pipeline_VITIS_LOOP_644_6_VITIS_LOOP_646_7_csynth.xml,True,,False,5.0,3.65,268,268,268,268,268,0,2,623,820,0,624,1728,460800,230400,96,0.0,0.11574074074074074,0.1351996527777778,0.3559027777777778,0.0,0.00134,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_conv_patch_embedding,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_conv_patch_embedding,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_conv_patch_embedding_csynth.xml,True,,False,5.0,3.65,10285060,10285060,10285060,10285060,10285060,0,2,772,1980,0,624,1728,460800,230400,96,0.0,0.11574074074074074,0.1675347222222222,0.859375,0.0,51.4253,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_1006_9,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_1006_9,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_1006_9_csynth.xml,True,,False,5.0,2.146,230,230,230,230,230,0,0,2149,1597,0,624,1728,460800,230400,96,0.0,0.0,0.4663628472222222,0.6931423611111112,0.0,0.00115,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_1013_10_VITIS_LOOP_1021_12,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_1013_10_VITIS_LOOP_1021_12,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_1013_10_VITIS_LOOP_1021_12_csynth.xml,True,,False,5.0,3.744,1572,1572,1572,1572,1572,0,16,952,1161,0,624,1728,460800,230400,96,0.0,0.9259259259259259,0.2065972222222222,0.50390625,0.0,0.00786,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_933_3_VITIS_LOOP_941_5,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_933_3_VITIS_LOOP_941_5,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_933_3_VITIS_LOOP_941_5_csynth.xml,True,,False,5.0,3.646,1573,1573,1573,1573,1573,0,16,1122,1538,0,624,1728,460800,230400,96,0.0,0.9259259259259259,0.24348958333333334,0.6675347222222222,0.0,0.007865,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_995_8,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_995_8,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_attention_core_Pipeline_VITIS_LOOP_995_8_csynth.xml,True,,False,5.0,3.443,201,201,201,201,201,0,0,221,450,0,624,1728,460800,230400,96,0.0,0.0,0.04796006944444445,0.1953125,0.0,0.001005,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_attention_core,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_attention_core,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_attention_core_csynth.xml,True,,False,5.0,3.744,2107981,2107981,2107981,2107981,2107981,0,32,4561,5185,0,624,1728,460800,230400,96,0.0,1.8518518518518519,0.9898003472222222,2.2504340277777777,0.0,10.539905,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_attn_unit_0_s,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_attn_unit_0_s,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_attn_unit_0_s_csynth.xml,True,,False,5.0,3.744,4109376,4109376,4109376,4109376,4109376,48,111,12449,22655,0,624,1728,460800,230400,96,7.6923076923076925,6.423611111111111,2.7016059027777777,9.832899305555555,0.0,20.54688,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_attn_unit_1_s,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_attn_unit_1_s,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_attn_unit_1_s_csynth.xml,True,,False,5.0,3.744,4109376,4109376,4109376,4109376,4109376,48,111,12449,22655,0,624,1728,460800,230400,96,7.6923076923076925,6.423611111111111,2.7016059027777777,9.832899305555555,0.0,20.54688,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_controller_run,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_controller_run,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_controller_run_csynth.xml,True,,False,5.0,3.744,71104885,71104885,71104885,71104885,71104885,224,316,39341,73186,64,624,1728,460800,230400,96,35.8974358974359,18.287037037037038,8.537543402777779,31.764756944444443,66.66666666666667,355.524425,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_761_1,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_761_1,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_761_1_csynth.xml,True,,False,5.0,3.65,16,16,16,16,16,0,0,1816,416,0,624,1728,460800,230400,96,0.0,0.0,0.3940972222222222,0.18055555555555555,0.0,8e-05,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_771_3,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_771_3,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_771_3_csynth.xml,True,,False,5.0,3.401,194,194,194,194,194,0,0,46,179,0,624,1728,460800,230400,96,0.0,0.0,0.009982638888888888,0.07769097222222222,0.0,0.00097,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_779_4,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_779_4,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_779_4_csynth.xml,True,,False,5.0,3.58,196,196,196,196,196,0,2,90,237,0,624,1728,460800,230400,96,0.0,0.11574074074074074,0.01953125,0.10286458333333333,0.0,0.00098,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_788_5,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_788_5,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_Pipeline_VITIS_LOOP_788_5_csynth.xml,True,,False,5.0,3.58,197,197,197,197,197,0,4,265,903,0,624,1728,460800,230400,96,0.0,0.23148148148148148,0.05750868055555555,0.3919270833333333,0.0,0.000985,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_layernorm,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_layernorm,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_layernorm_csynth.xml,True,,False,5.0,3.65,117619,117619,117619,117619,117619,0,15,2748,2778,0,624,1728,460800,230400,96,0.0,0.8680555555555556,0.5963541666666666,1.2057291666666667,0.0,0.588095,True
p0_no_board_report_collection_2026_06_26,NB-P0-00,hgtxr_e2e_m_axi_hls,hgtxr_e2e_m_axi_hls,solution_e2e_q4w8a,hgtxr_e2e_m_axi_top_Pipeline_VITIS_LOOP_84_1,parsed,hls_csynth_xml,2026-06-26T16:40:46.296773+00:00,hgtxr_e2e_m_axi_top_Pipeline_VITIS_LOOP_84_1,generated/hgtxr_e2e_m_axi_hls/solution_e2e_q4w8a/syn/report/hgtxr_e2e_m_axi_top_Pipeline_VITIS_LOOP_84_1_csynth.xml,True,,False,5.0,3.65,8,8,8,8,8,0,0,14,100,0,624,1728,460800,230400,96,0.0,0.0,0.0030381944444444445,0.043402777777777776,0.0,4e-05,True
